CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
2660,Male,1,39,66.43,One year,Debit card,2590.77,Yes
2661,Male,0,63,82.47,One year,Credit card,5195.61,No
2662,Female,0,58,106.93,Month-to-month,Credit card,6201.94,Yes
2663,Male,0,16,20.31,Month-to-month,UPI,324.96,No
2664,Female,0,62,41.41,Month-to-month,Credit card,2567.42,Yes
2665,Female,0,10,29.63,One year,Net Banking,296.3,Yes
2666,Female,0,62,29.71,Month-to-month,Credit card,1842.02,Yes
2667,Male,0,33,114.58,One year,Credit card,3781.14,Yes
2668,Female,0,71,113.61,Two year,Debit card,8066.31,No
2669,Male,0,42,94.93,Month-to-month,Net Banking,3987.06,Yes
2670,Male,0,44,84.31,Two year,Net Banking,3709.64,No
2671,Female,1,46,104.8,Month-to-month,Credit card,4820.8,Yes
2672,Female,0,31,25.84,One year,UPI,801.04,Yes
2673,Female,0,5,31.95,One year,Debit card,159.75,Yes
2674,Male,0,18,51.71,Month-to-month,UPI,930.78,No
2675,Female,0,6,103.25,Month-to-month,UPI,619.5,Yes
2676,Male,0,50,67.22,Two year,UPI,3361.0,No
2677,Female,1,28,70.36,Month-to-month,Net Banking,1970.08,No
2678,Male,0,24,42.93,Month-to-month,UPI,1030.32,Yes
2679,Female,0,69,84.84,Month-to-month,UPI,5853.96,Yes
2680,Female,0,28,108.78,Month-to-month,Net Banking,3045.84,Yes
2681,Male,0,58,52.95,Month-to-month,Credit card,3071.1,No
2682,Female,0,67,81.92,Month-to-month,Net Banking,5488.64,Yes
2683,Female,0,18,53.19,Month-to-month,Net Banking,957.42,No
2684,Female,0,4,99.27,One year,Credit card,397.08,Yes
2685,Female,0,49,67.5,Month-to-month,UPI,3307.5,Yes
2686,Male,0,32,53.95,Month-to-month,UPI,1726.4,Yes
2687,Male,1,66,62.0,Month-to-month,Credit card,4092.0,Yes
2688,Male,0,58,29.12,Month-to-month,UPI,1688.96,No
2689,Male,0,11,106.61,Month-to-month,Credit card,1172.71,Yes
2690,Male,0,65,115.81,Month-to-month,Net Banking,7527.65,Yes
2691,Female,0,17,67.74,Month-to-month,UPI,1151.58,No
2692,Male,0,66,42.13,Month-to-month,UPI,2780.58,No
2693,Female,0,4,86.47,One year,Debit card,345.88,Yes
2694,Male,1,32,65.24,Two year,UPI,2087.68,No
2695,Female,0,71,45.23,Month-to-month,Debit card,3211.33,No
2696,Male,0,29,23.84,One year,UPI,691.36,No
2697,Female,1,61,108.97,Month-to-month,Debit card,6647.17,Yes
2698,Male,0,60,99.67,One year,Credit card,5980.2,No
2699,Female,0,58,102.9,One year,UPI,5968.2,No
2700,Female,0,53,63.98,One year,Credit card,3390.94,No
2701,Female,0,5,95.33,Two year,Debit card,476.65,Yes
2702,Female,0,61,78.12,Month-to-month,Debit card,4765.32,No
2703,Female,0,21,57.48,Month-to-month,Debit card,1207.08,No
2704,Male,0,58,104.27,Month-to-month,Debit card,6047.66,Yes
2705,Female,0,14,119.88,One year,Net Banking,1678.32,No
2706,Female,0,54,109.93,One year,Credit card,5936.22,No
2707,Female,1,41,97.62,Month-to-month,Debit card,4002.42,Yes
2708,Male,0,16,94.75,Month-to-month,UPI,1516.0,Yes
2709,Female,0,51,85.02,One year,Debit card,4336.02,No
2710,Female,0,1,105.36,Month-to-month,Credit card,105.36,Yes
2711,Male,0,40,69.31,Month-to-month,Net Banking,2772.4,No
2712,Male,1,18,38.17,Month-to-month,Credit card,687.06,No
2713,Female,0,34,96.8,Month-to-month,UPI,3291.2,Yes
2714,Female,0,61,111.95,Month-to-month,Net Banking,6828.95,Yes
2715,Male,0,21,54.14,Month-to-month,Credit card,1136.94,No
2716,Female,1,1,98.3,Month-to-month,Debit card,98.3,Yes
2717,Female,1,27,47.37,Two year,UPI,1278.99,No
2718,Female,1,51,114.26,Month-to-month,UPI,5827.26,Yes
2719,Male,0,11,88.35,One year,Net Banking,971.85,Yes
2720,Female,0,14,76.93,One year,Credit card,1077.02,Yes
2721,Female,0,55,97.99,Two year,UPI,5389.45,No
2722,Male,0,27,101.32,One year,Net Banking,2735.64,No
2723,Male,0,22,109.24,One year,Debit card,2403.28,No
2724,Male,0,21,110.11,One year,Debit card,2312.31,No
2725,Female,0,24,25.27,Month-to-month,Net Banking,606.48,No
2726,Female,0,19,32.29,Month-to-month,Credit card,613.51,No
2727,Male,1,24,102.61,Month-to-month,Debit card,2462.64,Yes
2728,Female,0,26,114.61,Month-to-month,Debit card,2979.86,Yes
2729,Male,0,25,50.77,Month-to-month,Net Banking,1269.25,No
2730,Female,0,45,20.86,Month-to-month,Credit card,938.7,No
2731,Female,0,29,52.27,Month-to-month,Debit card,1515.83,Yes
2732,Female,0,11,58.29,One year,Credit card,641.19,Yes
2733,Female,1,24,96.1,Two year,Net Banking,2306.4,No
2734,Female,0,24,24.76,Month-to-month,Credit card,594.24,No
2735,Female,1,12,41.26,Month-to-month,Credit card,495.12,Yes
2736,Male,1,7,109.4,Two year,UPI,765.8,Yes
2737,Female,0,40,35.48,One year,Debit card,1419.2,No
2738,Male,1,70,95.92,Two year,Debit card,6714.4,No
2739,Female,1,23,56.13,Month-to-month,Debit card,1290.99,No
2740,Male,1,71,86.27,One year,Credit card,6125.17,No
2741,Male,1,38,27.38,One year,Net Banking,1040.44,No
2742,Female,1,31,48.66,Month-to-month,Credit card,1508.46,No
2743,Female,0,29,62.48,Month-to-month,Debit card,1811.92,Yes
2744,Female,0,44,105.72,Month-to-month,Debit card,4651.68,Yes
2745,Male,1,28,76.35,Month-to-month,Debit card,2137.8,No
2746,Female,0,68,24.52,Two year,Debit card,1667.36,No
2747,Female,0,21,100.19,Month-to-month,Net Banking,2103.99,Yes
2748,Female,0,9,25.45,One year,UPI,229.05,Yes
2749,Female,0,49,113.44,One year,Credit card,5558.56,No
2750,Male,0,37,41.17,Month-to-month,Net Banking,1523.29,No
2751,Female,0,21,68.79,One year,UPI,1444.59,Yes
2752,Male,0,60,27.23,Month-to-month,Debit card,1633.8,Yes
2753,Male,0,23,76.17,Month-to-month,Net Banking,1751.91,No
2754,Female,0,10,69.72,Two year,Net Banking,697.2,Yes
2755,Female,0,70,61.02,Month-to-month,Net Banking,4271.4,No
2756,Male,0,21,23.56,Month-to-month,Credit card,494.76,No
2757,Female,0,29,107.89,One year,UPI,3128.81,Yes
2758,Male,0,59,100.26,One year,UPI,5915.34,No
2759,Male,0,40,83.3,One year,Credit card,3332.0,No
2760,Female,0,21,77.22,Two year,UPI,1621.62,No
2761,Female,0,63,89.49,Month-to-month,Debit card,5637.87,Yes
2762,Female,0,46,34.4,One year,Net Banking,1582.4,Yes
2763,Male,0,5,113.26,Two year,UPI,566.3,Yes
2764,Male,1,15,48.47,Month-to-month,UPI,727.05,No
2765,Female,1,40,85.65,Month-to-month,Net Banking,3426.0,Yes
2766,Female,0,4,80.68,Month-to-month,Debit card,322.72,Yes
2767,Male,0,24,83.66,Month-to-month,Debit card,2007.84,Yes
2768,Male,0,42,107.9,Month-to-month,UPI,4531.8,Yes
2769,Female,0,26,49.59,One year,Debit card,1289.34,No
2770,Male,0,66,94.89,Two year,Credit card,6262.74,No
2771,Female,0,8,79.84,One year,Net Banking,638.72,Yes
2772,Male,0,66,27.61,Two year,Net Banking,1822.26,No
2773,Female,0,20,61.42,Month-to-month,Credit card,1228.4,No
2774,Female,1,66,103.8,Month-to-month,Debit card,6850.8,Yes
2775,Male,0,68,51.53,Two year,Debit card,3504.04,No
2776,Male,0,55,68.23,Two year,Net Banking,3752.65,No
2777,Female,1,39,68.86,Month-to-month,Credit card,2685.54,No
2778,Female,0,50,81.8,One year,Credit card,4090.0,No
2779,Female,1,20,108.4,Month-to-month,Net Banking,2168.0,Yes
2780,Female,0,70,37.35,Month-to-month,UPI,2614.5,Yes
2781,Male,0,28,70.46,Two year,Net Banking,1972.88,No
2782,Female,0,43,62.43,One year,UPI,2684.49,Yes
2783,Male,0,66,49.59,Month-to-month,UPI,3272.94,Yes
2784,Male,0,28,111.96,Month-to-month,UPI,3134.88,Yes
2785,Female,0,23,20.82,Month-to-month,Net Banking,478.86,No
2786,Male,0,35,32.21,One year,Credit card,1127.35,Yes
2787,Male,0,22,93.33,Month-to-month,Credit card,2053.26,Yes
2788,Female,0,5,46.34,Two year,Credit card,231.7,Yes
2789,Female,0,60,92.32,One year,Net Banking,5539.2,No
2790,Female,0,41,103.23,Month-to-month,Net Banking,4232.43,Yes
2791,Female,1,29,45.46,One year,Debit card,1318.34,No
2792,Female,0,35,39.19,Month-to-month,Net Banking,1371.65,No
2793,Male,1,68,34.53,Month-to-month,Credit card,2348.04,No
2794,Female,0,45,40.01,Month-to-month,Debit card,1800.45,Yes
2795,Female,0,9,46.72,Two year,Net Banking,420.48,Yes
2796,Male,0,51,106.87,Month-to-month,Net Banking,5450.37,Yes
2797,Female,1,14,97.0,One year,Net Banking,1358.0,Yes
2798,Female,0,69,20.18,Month-to-month,Debit card,1392.42,No
2799,Female,1,56,107.41,Month-to-month,Debit card,6014.96,Yes
2800,Male,0,11,27.88,One year,UPI,306.68,Yes
2801,Female,1,30,85.53,One year,Debit card,2565.9,No
2802,Female,0,39,35.15,Month-to-month,Credit card,1370.85,Yes
2803,Female,0,24,26.23,Month-to-month,Credit card,629.52,Yes
2804,Female,0,58,95.98,Month-to-month,Net Banking,5566.84,Yes
2805,Female,0,30,66.72,Month-to-month,Credit card,2001.6,No
2806,Male,0,24,79.91,One year,Credit card,1917.84,No
2807,Female,0,67,62.54,Month-to-month,Credit card,4190.18,Yes
2808,Female,0,29,26.72,One year,Credit card,774.88,No
2809,Female,0,42,93.96,One year,Debit card,3946.32,No
2810,Female,1,62,102.04,Month-to-month,Credit card,6326.48,Yes
2811,Female,0,27,24.14,Month-to-month,Net Banking,651.78,No
2812,Male,0,29,57.57,Month-to-month,Debit card,1669.53,Yes
2813,Male,0,66,75.73,Month-to-month,UPI,4998.18,No
2814,Female,0,57,80.52,One year,Credit card,4589.64,Yes
2815,Female,1,61,77.82,Month-to-month,UPI,4747.02,No
2816,Male,0,29,89.29,One year,UPI,2589.41,Yes
2817,Male,0,57,116.68,Month-to-month,Net Banking,6650.76,Yes
2818,Male,1,55,59.06,Month-to-month,UPI,3248.3,No
2819,Female,1,44,75.66,Month-to-month,Credit card,3329.04,Yes
2820,Male,0,28,89.91,One year,Net Banking,2517.48,Yes
2821,Female,0,37,79.24,Month-to-month,Net Banking,2931.88,No
2822,Female,0,23,58.68,One year,Debit card,1349.64,Yes
2823,Male,0,69,82.41,Month-to-month,Net Banking,5686.29,Yes
2824,Female,0,58,85.01,Month-to-month,UPI,4930.58,Yes
2825,Female,0,32,78.5,Month-to-month,Credit card,2512.0,No
2826,Male,0,69,40.51,Month-to-month,Debit card,2795.19,No
2827,Female,0,36,70.6,One year,UPI,2541.6,No
2828,Male,1,32,108.44,Month-to-month,Net Banking,3470.08,Yes
2829,Male,0,59,106.86,Month-to-month,Credit card,6304.74,Yes
2830,Male,1,60,95.08,One year,Net Banking,5704.8,No
2831,Female,1,27,89.72,Month-to-month,Debit card,2422.44,Yes
2832,Male,0,24,35.33,Month-to-month,Debit card,847.92,No
2833,Male,1,67,65.95,One year,Credit card,4418.65,No
2834,Female,0,36,31.1,Month-to-month,UPI,1119.6,No
2835,Male,0,14,101.73,Two year,Credit card,1424.22,No
2836,Female,0,68,49.1,Month-to-month,UPI,3338.8,No
2837,Female,0,44,96.69,Month-to-month,Credit card,4254.36,Yes
2838,Male,0,48,101.46,Two year,Debit card,4870.08,No
2839,Male,0,32,109.25,One year,Debit card,3496.0,No
2840,Female,0,17,95.38,Month-to-month,Net Banking,1621.46,Yes
2841,Male,0,57,76.47,Month-to-month,Debit card,4358.79,No
2842,Female,1,39,79.82,Month-to-month,Net Banking,3112.98,No
2843,Male,1,32,52.06,Month-to-month,Debit card,1665.92,Yes
2844,Female,0,68,37.7,One year,Debit card,2563.6,No
2845,Male,0,2,33.06,Month-to-month,Net Banking,66.12,Yes
2846,Male,0,42,38.2,Month-to-month,Credit card,1604.4,No
2847,Female,0,38,113.4,Month-to-month,Credit card,4309.2,Yes
2848,Male,1,55,36.44,Month-to-month,Credit card,2004.2,No
2849,Male,1,55,92.37,Month-to-month,UPI,5080.35,Yes
2850,Female,0,34,38.46,Month-to-month,UPI,1307.64,No
2851,Female,0,46,117.53,One year,Debit card,5406.38,Yes
2852,Female,0,43,56.66,Month-to-month,Debit card,2436.38,No
2853,Male,0,2,61.21,Month-to-month,Debit card,122.42,Yes
2854,Male,1,36,60.45,Two year,Net Banking,2176.2,No
2855,Female,0,70,101.65,One year,UPI,7115.5,No
2856,Female,0,36,41.83,Month-to-month,UPI,1505.88,No
2857,Male,0,22,103.1,Two year,Credit card,2268.2,No
2858,Female,0,69,85.71,Two year,UPI,5913.99,No
2859,Female,0,38,42.03,Month-to-month,Net Banking,1597.14,Yes
2860,Female,0,54,26.54,One year,Net Banking,1433.16,No
2861,Male,0,22,97.5,Month-to-month,Net Banking,2145.0,Yes
2862,Male,1,31,41.9,Month-to-month,Net Banking,1298.9,No
2863,Female,0,53,108.91,Month-to-month,Debit card,5772.23,Yes
2864,Male,0,59,32.98,Month-to-month,Net Banking,1945.82,No
2865,Male,0,49,81.64,Month-to-month,Credit card,4000.36,Yes
2866,Female,0,27,89.22,One year,Net Banking,2408.94,No
2867,Male,0,57,85.77,Month-to-month,UPI,4888.89,Yes
2868,Female,0,6,51.6,Two year,Net Banking,309.6,Yes
2869,Male,0,46,107.55,One year,Credit card,4947.3,Yes
2870,Female,1,25,96.98,One year,UPI,2424.5,No
2871,Female,0,9,71.02,Month-to-month,UPI,639.18,Yes
2872,Female,0,64,80.33,One year,UPI,5141.12,No
2873,Male,0,31,76.64,Month-to-month,Debit card,2375.84,No
2874,Female,0,19,114.67,One year,UPI,2178.73,Yes
2875,Male,0,65,109.64,Month-to-month,Debit card,7126.6,Yes
2876,Female,0,17,43.55,One year,Net Banking,740.35,Yes
2877,Male,0,34,46.28,Month-to-month,Credit card,1573.52,No
2878,Female,0,36,118.14,One year,UPI,4253.04,No
2879,Female,1,13,43.66,One year,Net Banking,567.58,No
2880,Male,0,59,115.35,One year,Debit card,6805.65,Yes
2881,Female,0,21,84.98,Month-to-month,Debit card,1784.58,Yes
2882,Female,0,65,25.01,Month-to-month,Credit card,1625.65,No
2883,Male,0,6,53.57,Month-to-month,Net Banking,321.42,Yes
2884,Male,0,11,67.62,Month-to-month,Credit card,743.82,Yes
2885,Female,0,22,103.31,Month-to-month,Credit card,2272.82,Yes
2886,Female,1,11,52.86,Month-to-month,UPI,581.46,Yes
2887,Male,0,37,51.06,One year,UPI,1889.22,Yes
2888,Female,1,26,112.03,Month-to-month,Credit card,2912.78,Yes
2889,Female,0,57,27.9,Two year,UPI,1590.3,No
2890,Male,0,26,75.15,Month-to-month,Net Banking,1953.9,Yes
2891,Female,0,21,70.42,One year,Debit card,1478.82,No
2892,Female,0,57,25.73,Month-to-month,Debit card,1466.61,No
2893,Male,0,26,28.78,Two year,UPI,748.28,No
2894,Female,0,15,58.2,Month-to-month,Net Banking,873.0,No
2895,Female,0,63,33.42,Month-to-month,UPI,2105.46,No
2896,Female,1,35,67.81,Month-to-month,Net Banking,2373.35,Yes
2897,Female,0,11,80.89,Month-to-month,Debit card,889.79,Yes
2898,Female,0,68,89.14,Month-to-month,Net Banking,6061.52,Yes
2899,Male,0,50,74.65,One year,Debit card,3732.5,Yes
2900,Female,0,29,57.97,Month-to-month,UPI,1681.13,No
2901,Female,0,64,32.98,One year,Net Banking,2110.72,No
2902,Male,0,41,44.75,One year,UPI,1834.75,No
2903,Female,0,26,61.94,Two year,Credit card,1610.44,No
2904,Female,0,28,112.41,Month-to-month,Credit card,3147.48,Yes
2905,Female,0,48,40.26,Month-to-month,UPI,1932.48,No
2906,Male,0,66,61.33,Month-to-month,Debit card,4047.78,No
2907,Female,0,23,93.23,Month-to-month,Net Banking,2144.29,Yes
2908,Male,0,39,90.52,Month-to-month,UPI,3530.28,Yes
2909,Male,1,69,116.56,Month-to-month,Debit card,8042.64,Yes
2910,Female,0,21,39.09,Month-to-month,Net Banking,820.89,Yes
2911,Male,0,49,21.65,One year,UPI,1060.85,Yes
2912,Male,0,36,52.23,Month-to-month,UPI,1880.28,No
2913,Male,0,37,34.97,Month-to-month,Debit card,1293.89,No
2914,Male,0,42,74.85,Month-to-month,Net Banking,3143.7,No
2915,Female,0,62,109.88,Month-to-month,Net Banking,6812.56,Yes
2916,Female,0,6,88.82,One year,Debit card,532.92,Yes
2917,Female,0,8,33.58,One year,UPI,268.64,Yes
2918,Female,0,69,31.61,Two year,Debit card,2181.09,No
2919,Male,0,40,111.14,One year,Debit card,4445.6,No
2920,Female,0,10,68.76,Month-to-month,UPI,687.6,Yes
2921,Female,0,31,112.37,Month-to-month,Net Banking,3483.47,Yes
2922,Male,0,30,93.62,Two year,Credit card,2808.6,No
2923,Female,0,51,119.33,One year,Credit card,6085.83,No
2924,Male,0,36,107.12,One year,Debit card,3856.32,No
2925,Female,0,61,61.42,One year,Net Banking,3746.62,No
2926,Female,0,27,95.82,Month-to-month,UPI,2587.14,Yes
2927,Female,0,35,67.12,One year,Net Banking,2349.2,No
2928,Male,0,60,43.31,Month-to-month,Debit card,2598.6,Yes
2929,Female,0,32,44.1,Month-to-month,Net Banking,1411.2,No
2930,Female,1,4,59.73,Month-to-month,Net Banking,238.92,Yes
2931,Male,0,27,31.15,Month-to-month,UPI,841.05,No
2932,Female,0,47,37.78,Month-to-month,Credit card,1775.66,No
2933,Female,0,6,70.06,Month-to-month,Net Banking,420.36,Yes
2934,Male,0,26,115.39,Month-to-month,Net Banking,3000.14,Yes
2935,Male,0,24,77.77,Month-to-month,Credit card,1866.48,No
2936,Female,0,71,60.85,Month-to-month,Net Banking,4320.35,Yes
2937,Male,0,44,44.27,One year,Net Banking,1947.88,No
2938,Male,1,14,39.59,One year,Net Banking,554.26,No
2939,Male,0,13,85.84,Month-to-month,Credit card,1115.92,Yes
2940,Female,0,26,104.83,One year,Debit card,2725.58,No
2941,Female,0,43,59.89,Month-to-month,Credit card,2575.27,No
2942,Male,0,43,75.07,Month-to-month,Credit card,3228.01,No
2943,Male,1,66,90.67,Month-to-month,Debit card,5984.22,Yes
2944,Female,1,28,25.83,Month-to-month,UPI,723.24,No
2945,Male,0,1,55.09,One year,Credit card,55.09,Yes
2946,Male,0,12,92.98,Month-to-month,Net Banking,1115.76,Yes
2947,Female,0,50,88.46,Month-to-month,UPI,4423.0,Yes
2948,Female,0,53,25.33,Month-to-month,UPI,1342.49,No
2949,Female,0,60,43.78,Two year,Debit card,2626.8,No
2950,Male,0,55,88.0,Month-to-month,UPI,4840.0,Yes
2951,Male,0,35,47.14,Two year,Net Banking,1649.9,No
2952,Male,0,61,101.44,Two year,UPI,6187.84,No
2953,Female,0,26,22.95,One year,Net Banking,596.7,Yes
2954,Male,0,31,39.03,One year,Debit card,1209.93,No
2955,Female,0,57,48.13,Month-to-month,UPI,2743.41,No
2956,Female,1,12,112.53,Month-to-month,Credit card,1350.36,Yes
2957,Male,0,5,99.63,Two year,Debit card,498.15,Yes
2958,Female,0,7,108.41,Month-to-month,Debit card,758.87,Yes
2959,Male,0,16,64.05,Month-to-month,Net Banking,1024.8,No
2960,Male,1,52,102.26,Month-to-month,Debit card,5317.52,Yes
2961,Female,0,21,105.35,One year,Credit card,2212.35,No
2962,Male,0,27,60.0,Month-to-month,UPI,1620.0,No
2963,Female,0,23,119.45,Month-to-month,UPI,2747.35,Yes
2964,Female,0,25,105.12,One year,UPI,2628.0,Yes
2965,Female,0,11,117.41,Month-to-month,Net Banking,1291.51,Yes
2966,Male,1,63,106.65,Month-to-month,Credit card,6718.95,Yes
2967,Male,1,57,97.62,Month-to-month,Net Banking,5564.34,Yes
2968,Male,0,54,114.38,Month-to-month,UPI,6176.52,Yes
2969,Female,1,10,61.98,Month-to-month,UPI,619.8,Yes
2970,Female,0,50,98.33,Month-to-month,Credit card,4916.5,Yes
2971,Male,0,1,41.29,One year,Net Banking,41.29,Yes
2972,Female,0,70,93.28,One year,Credit card,6529.6,No
2973,Male,0,30,98.54,Month-to-month,UPI,2956.2,Yes
2974,Male,1,55,91.65,Two year,Credit card,5040.75,No
2975,Male,0,6,104.98,Month-to-month,Credit card,629.88,Yes
2976,Male,1,24,61.33,Month-to-month,Net Banking,1471.92,No
2977,Female,0,5,74.48,One year,Net Banking,372.4,Yes
2978,Male,0,7,21.07,Month-to-month,Credit card,147.49,Yes
2979,Female,0,3,34.61,One year,Debit card,103.83,Yes
2980,Female,0,13,84.42,Month-to-month,Debit card,1097.46,Yes
2981,Male,0,54,76.23,Month-to-month,Net Banking,4116.42,No
2982,Male,0,63,39.73,One year,UPI,2502.99,Yes
2983,Female,0,6,44.35,Month-to-month,UPI,266.1,Yes
2984,Male,0,47,54.41,Month-to-month,Net Banking,2557.27,No
2985,Female,0,55,91.64,Month-to-month,Net Banking,5040.2,Yes
2986,Female,0,49,80.97,Month-to-month,Credit card,3967.53,Yes
2987,Female,0,57,26.96,One year,UPI,1536.72,Yes
2988,Female,1,3,95.99,One year,Debit card,287.97,Yes
2989,Male,0,22,46.27,One year,Net Banking,1017.94,No
2990,Male,0,35,87.18,Month-to-month,Net Banking,3051.3,Yes
2991,Male,0,28,32.34,Month-to-month,UPI,905.52,No
2992,Female,1,42,119.79,One year,UPI,5031.18,Yes
2993,Male,1,12,28.03,Month-to-month,Debit card,336.36,No
2994,Female,0,1,94.17,Month-to-month,Net Banking,94.17,Yes
2995,Female,0,23,74.13,One year,Debit card,1704.99,No
2996,Female,0,28,28.59,Month-to-month,Credit card,800.52,No
2997,Male,1,69,22.68,One year,Credit card,1564.92,No
2998,Male,0,36,56.27,Month-to-month,Net Banking,2025.72,No
2999,Female,0,54,100.22,One year,Credit card,5411.88,No
3000,Male,1,47,24.12,Month-to-month,UPI,1133.64,Yes
3001,Female,1,56,90.44,Two year,UPI,5064.64,No
3002,Male,0,10,85.54,Month-to-month,UPI,855.4,Yes
3003,Male,0,5,46.55,Two year,Debit card,232.75,Yes
3004,Male,0,14,27.75,Month-to-month,UPI,388.5,No
3005,Female,1,24,111.53,One year,Debit card,2676.72,No
3006,Male,0,63,50.03,One year,Net Banking,3151.89,Yes
3007,Male,0,28,31.14,Month-to-month,Net Banking,871.92,Yes
3008,Female,0,21,88.15,Month-to-month,UPI,1851.15,Yes
3009,Male,1,20,41.67,Two year,UPI,833.4,No
3010,Female,0,62,67.56,Month-to-month,Net Banking,4188.72,No
3011,Male,0,51,25.04,One year,Debit card,1277.04,No
3012,Female,0,40,119.3,Month-to-month,Debit card,4772.0,Yes
3013,Female,0,65,64.76,One year,Debit card,4209.4,Yes
3014,Male,1,28,119.91,Month-to-month,Credit card,3357.48,Yes
3015,Female,0,54,58.57,One year,Credit card,3162.78,No
3016,Female,0,2,54.79,Month-to-month,UPI,109.58,Yes
3017,Male,0,14,111.46,Month-to-month,UPI,1560.44,Yes
3018,Male,0,14,52.95,Month-to-month,Net Banking,741.3,Yes
3019,Male,0,44,63.2,One year,UPI,2780.8,Yes
3020,Male,1,40,27.81,Month-to-month,Net Banking,1112.4,No
3021,Female,0,34,115.55,Month-to-month,Credit card,3928.7,Yes
3022,Female,0,65,28.52,One year,UPI,1853.8,No
3023,Male,0,18,97.12,Month-to-month,Debit card,1748.16,Yes
3024,Male,1,34,73.86,Two year,Net Banking,2511.24,No
3025,Male,0,49,26.14,One year,Debit card,1280.86,No
3026,Male,1,55,20.17,Month-to-month,Credit card,1109.35,No
3027,Female,0,62,113.56,Month-to-month,Debit card,7040.72,Yes
3028,Female,1,70,94.22,One year,Debit card,6595.4,Yes
3029,Female,1,24,88.64,Month-to-month,UPI,2127.36,Yes
3030,Female,0,48,63.86,One year,Debit card,3065.28,No
3031,Female,0,39,43.86,Month-to-month,Debit card,1710.54,No
3032,Male,0,48,87.99,Month-to-month,Credit card,4223.52,Yes
3033,Male,0,70,80.83,Month-to-month,Debit card,5658.1,Yes
3034,Female,0,9,92.63,Two year,Net Banking,833.67,Yes
3035,Female,0,29,56.58,One year,Debit card,1640.82,No
3036,Male,0,68,118.69,Month-to-month,Net Banking,8070.92,Yes
3037,Female,0,60,26.7,Two year,UPI,1602.0,No
3038,Female,0,26,27.97,Month-to-month,Net Banking,727.22,No
3039,Female,0,38,111.69,One year,Net Banking,4244.22,Yes
3040,Female,0,62,84.77,One year,UPI,5255.74,No
3041,Male,0,26,52.63,One year,UPI,1368.38,Yes
3042,Female,0,14,96.2,Month-to-month,Credit card,1346.8,Yes
3043,Female,0,49,65.28,Month-to-month,Net Banking,3198.72,No
3044,Female,1,43,22.11,One year,UPI,950.73,Yes
3045,Female,0,8,85.11,Month-to-month,Debit card,680.88,Yes
3046,Female,0,40,44.31,Month-to-month,Credit card,1772.4,Yes
3047,Male,0,25,31.53,One year,Debit card,788.25,No
3048,Male,0,63,42.53,One year,Debit card,2679.39,Yes
3049,Male,0,4,67.62,Month-to-month,UPI,270.48,Yes
3050,Female,0,15,24.99,Month-to-month,Credit card,374.85,No
3051,Female,0,16,108.32,Month-to-month,Credit card,1733.12,Yes
3052,Male,0,54,75.99,One year,UPI,4103.46,No
3053,Male,0,11,49.3,One year,Net Banking,542.3,Yes
3054,Female,0,28,88.7,One year,Credit card,2483.6,No
3055,Female,0,7,100.42,One year,Debit card,702.94,Yes
3056,Male,0,38,81.39,One year,Net Banking,3092.82,No
3057,Female,0,24,40.25,Month-to-month,Credit card,966.0,No
3058,Female,0,68,31.03,Month-to-month,Debit card,2110.04,No
3059,Male,0,37,105.99,One year,Credit card,3921.63,No
3060,Female,1,35,43.47,Month-to-month,Credit card,1521.45,Yes
3061,Female,0,6,22.01,Two year,UPI,132.06,Yes
3062,Female,0,33,84.29,Two year,UPI,2781.57,No
3063,Male,0,54,35.29,Month-to-month,Net Banking,1905.66,Yes
3064,Female,0,14,119.1,Month-to-month,Credit card,1667.4,Yes
3065,Female,0,19,106.97,Month-to-month,Net Banking,2032.43,Yes
3066,Male,0,11,80.84,One year,Debit card,889.24,Yes
3067,Female,0,71,103.39,One year,UPI,7340.69,No
3068,Female,0,45,67.05,Month-to-month,UPI,3017.25,Yes
3069,Female,0,60,98.85,One year,Net Banking,5931.0,No
3070,Male,0,58,84.65,One year,Net Banking,4909.7,No
3071,Male,0,24,22.86,Month-to-month,UPI,548.64,No
3072,Female,1,11,114.88,Month-to-month,Net Banking,1263.68,Yes
3073,Male,0,44,106.09,Month-to-month,Credit card,4667.96,Yes
3074,Male,0,66,115.34,Month-to-month,Debit card,7612.44,Yes
3075,Male,0,45,93.14,Month-to-month,Net Banking,4191.3,Yes
3076,Male,0,32,61.21,Month-to-month,Debit card,1958.72,No
3077,Male,0,17,40.7,Two year,Credit card,691.9,No
3078,Male,0,54,38.0,Month-to-month,Debit card,2052.0,No
3079,Male,0,10,34.49,Month-to-month,UPI,344.9,Yes
3080,Male,1,6,42.06,Month-to-month,Debit card,252.36,Yes
3081,Male,0,20,75.06,One year,Net Banking,1501.2,Yes
3082,Female,0,1,88.37,One year,Net Banking,88.37,Yes
3083,Male,1,64,51.41,One year,UPI,3290.24,No
3084,Male,0,1,74.87,One year,UPI,74.87,Yes
3085,Female,0,61,54.13,Month-to-month,Credit card,3301.93,Yes
3086,Female,1,1,89.65,Month-to-month,UPI,89.65,Yes
3087,Female,0,46,118.85,One year,Debit card,5467.1,Yes
3088,Female,0,60,88.9,Month-to-month,Debit card,5334.0,Yes
3089,Male,0,43,25.9,One year,Debit card,1113.7,Yes
3090,Male,0,44,67.72,Month-to-month,Debit card,2979.68,No
